B	21.6875
B	12.3929
B	21.6875
B	27.884
B	3.09822
B	24.7857
B	12.3929
B	21.6875
B	9.29465
B	6.19644
B	21.6875
B	21.6875
B	0
B	9.29465
B	15.4911
B	0
B	12.3929
B	12.3929
B	15.4911
B	9.29465
B	15.4911
B	24.7857
B	9.29465
B	0
B	12.3929
B	15.4911
B	0
B	21.6875
B	0
B	21.6875
B	9.29465
B	18.5893
B	0
B	3.09822
B	9.29465
B	21.6875
B	27.884
B	3.09822
B	15.4911
B	0
B	9.29465
B	12.3929
B	3.09822
B	27.884
B	27.884
B	3.09822
B	18.5893
B	24.7857
B	3.09822
B	15.4911
B	18.5893
B	24.7857
B	18.5893
B	12.3929
B	0
B	27.884
B	12.3929
B	18.5893
B	3.09822
B	21.6875
B	21.6875
B	9.29465
B	24.7857
B	3.09822
B	15.4911
B	12.3929
B	12.3929
B	15.4911
B	12.3929
B	15.4911
B	15.4911
B	0
B	21.6875
B	9.29465
B	15.4911
B	24.7857
B	9.29465
B	0
B	18.5893
B	21.6875
B	21.6875
B	27.884
B	21.6875
B	27.884
B	9.29465
B	24.7857
B	15.4911
B	9.29465
B	6.19644
B	18.5893
B	24.7857
B	15.4911
B	21.6875
B	3.09822
B	6.19644
B	6.19644
B	15.4911
B	12.3929
B	15.4911
B	6.19644
B	21.6875
B	3.09822
B	3.09822
B	6.19644
B	6.19644
B	12.3929
B	9.29465
B	15.4911
B	6.19644
B	9.29465
B	24.7857
B	27.884
B	3.09822
B	6.19644
B	21.6875
B	18.5893
B	3.09822
B	24.7857
B	24.7857
B	27.884
B	27.884
B	3.09822
B	12.3929
B	12.3929
B	12.3929
B	3.09822
B	6.19644
B	18.5893
B	15.4911
B	0
B	12.3929
B	15.4911
B	0
B	12.3929
B	24.7857
B	0
B	12.3929
B	27.884
B	12.3929
B	12.3929
B	3.09822
B	6.19644
B	9.29465
B	18.5893
B	15.4911
B	21.6875
B	9.29465
B	24.7857
B	24.7857
B	24.7857
B	27.884
B	12.3929
B	3.09822
B	27.884
B	18.5893
B	0
B	18.5893
B	9.29465
B	6.19644
B	27.884
B	9.29465
B	3.09822
B	27.884
B	27.884
B	9.29465
B	21.6875
B	9.29465
B	6.19644
B	27.884
B	3.09822
B	18.5893
B	12.3929
B	6.19644
B	15.4911
B	12.3929
B	24.7857
B	15.4911
B	3.09822
B	18.5893
B	21.6875
B	18.5893
B	21.6875
B	3.09822
B	3.09822
B	21.6875
B	15.4911
B	6.19644
B	6.19644
B	15.4911
B	12.3929
B	27.884
B	6.19644
B	9.29465
B	18.5893
B	18.5893
B	9.29465
B	18.5893
B	21.6875
B	9.29465
B	3.09822
B	15.4911
B	21.6875
B	18.5893
B	24.7857
B	18.5893
B	15.4911
B	24.7857
B	6.19644
B	15.4911
B	18.5893
B	6.19644
B	9.29465
B	0
B	15.4911
B	9.29465
B	15.4911
B	9.29465
B	3.09822
B	0
B	21.6875
B	0
B	15.4911
B	0
B	9.29465
B	3.09822
B	18.5893
B	0
B	6.19644
B	0
B	27.884
B	6.19644
B	27.884
B	15.4911
B	24.7857
B	21.6875
B	18.5893
B	3.09822
B	21.6875
B	27.884
B	18.5893
B	12.3929
B	18.5893
B	18.5893
B	27.884
B	6.19644
B	18.5893
B	3.09822
B	18.5893
B	0
B	18.5893
B	21.6875
B	3.09822
B	12.3929
B	24.7857
B	9.29465
B	15.4911
B	0
B	24.7857
B	3.09822
B	12.3929
B	3.09822
B	27.884
B	18.5893
B	6.19644
B	0
B	15.4911
B	6.19644
B	15.4911
B	6.19644
B	12.3929
B	21.6875
B	3.09822
B	9.29465
B	3.09822
B	3.09822
B	3.09822
B	0
B	9.29465
B	27.884
B	27.884
B	3.09822
B	24.7857
B	21.6875
B	18.5893
B	12.3929
B	6.19644
B	12.3929
B	3.09822
B	24.7857
B	0
B	24.7857
B	21.6875
B	15.4911
B	21.6875
B	3.09822
B	24.7857
B	12.3929
B	6.19644
B	9.29465
B	9.29465
B	12.3929
B	24.7857
B	15.4911
B	9.29465
B	12.3929
B	21.6875
B	21.6875
B	21.6875
B	0
B	3.09822
B	6.19644
B	15.4911
B	24.7857
B	24.7857
B	0
B	15.4911
B	18.5893
B	6.19644
B	0
B	12.3929
B	24.7857
B	21.6875
B	3.09822
B	0
B	12.3929
B	9.29465
B	3.09822
B	27.884
B	3.09822
B	15.4911
B	24.7857
B	6.19644
B	0
B	0
B	24.7857
B	12.3929
B	12.3929
B	12.3929
B	6.19644
B	21.6875
B	6.19644
B	18.5893
B	27.884
B	12.3929
B	27.884
B	3.09822
B	0
B	24.7857
B	24.7857
B	21.6875
B	12.3929
B	15.4911
B	15.4911
B	9.29465
B	3.09822
B	6.19644
B	3.09822
B	15.4911
B	27.884
B	12.3929
B	27.884
B	9.29465
B	27.884
B	0
B	18.5893
B	27.884
B	6.19644
B	0
B	6.19644
B	9.29465
B	18.5893
B	27.884
B	18.5893
B	24.7857
B	6.19644
B	15.4911
B	27.884
B	18.5893
B	15.4911
B	27.884
B	0
B	12.3929
B	21.6875
B	24.7857
B	15.4911
B	6.19644
B	6.19644
B	3.09822
B	3.09822
B	18.5893
B	18.5893
B	0
B	12.3929
B	24.7857
B	9.29465
B	15.4911
B	24.7857
B	0
B	9.29465
B	3.09822
